price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,month,year,bedrooms_squared,bed_bath_rooms,log_sqft_living,sqft_rooms,condition_advanced
310000.0,4.0,2.5,2130.0,9013,2.0,0,0,3,8,2130,0,1988,1988,47.3208,-122.273,2350.0,8982.0,3,2015,16.0,10.0,7.6638772587034705,327.6923076923077,11928
355000.0,4.0,1.0,1440.0,7215,1.5,0,0,3,7,1440,0,1969,1969,47.7133,-122.212,1150.0,7215.0,10,2014,16.0,4.0,7.272398392570047,288.0,11814
685000.0,3.0,1.75,1940.0,7313,1.0,0,1,4,8,1440,500,1960,1960,47.5239,-122.387,2160.0,7200.0,5,2014,9.0,5.25,7.570443252057374,408.42105263157896,15680
202500.0,3.0,1.0,1120.0,8576,1.0,0,0,3,6,1120,0,1943,1943,47.4896,-122.24799999999999,1050.0,8812.0,10,2014,9.0,3.0,7.02108396428914,280.0,11658
540000.0,3.0,2.5,2400.0,5817,2.0,0,0,3,8,2400,0,1998,1998,47.5371,-121.87,2420.0,5817.0,5,2015,9.0,7.5,7.783224016336037,436.3636363636364,11988
295000.0,4.0,2.5,1810.0,4871,2.0,0,0,3,8,1810,0,1999,1999,47.4088,-122.19200000000001,1850.0,5003.0,11,2014,16.0,10.0,7.501082124259871,278.46153846153845,11994
518000.0,3.0,1.0,1270.0,6612,1.5,0,3,3,7,1270,0,1927,1927,47.5433,-122.264,2100.0,7680.0,4,2015,9.0,3.0,7.146772179452637,317.5,11562
250000.0,2.0,1.75,1350.0,4023,1.0,0,0,3,7,1350,0,2005,2005,47.3493,-122.023,1370.0,3570.0,5,2015,4.0,3.5,7.2078598714324755,360.0,12030
330000.0,2.0,2.0,1550.0,435600,1.5,0,0,2,7,1550,0,1972,1972,47.5145,-121.853,1600.0,217800.0,5,2014,4.0,4.0,7.346010209913293,387.5,7888
481000.0,2.0,1.0,1620.0,3880,1.0,0,0,4,7,920,700,1924,1924,47.6855,-122.391,1330.0,3880.0,11,2014,4.0,2.0,7.3901814282264295,540.0,15392
898000.0,3.0,2.25,2650.0,12845,1.0,0,3,3,9,1770,880,1977,1977,47.7209,-122.256,2650.0,12902.0,10,2014,9.0,6.75,7.882314918980268,504.76190476190476,11862
570000.0,5.0,1.75,2510.0,9750,1.5,0,0,3,8,2510,0,1969,1969,47.6635,-122.149,1900.0,9750.0,8,2014,25.0,8.75,7.828038032125829,371.85185185185185,11814
475000.0,4.0,2.5,2040.0,16200,2.0,0,0,3,8,2040,0,1997,1997,47.7366,-121.958,2530.0,15389.0,3,2015,16.0,10.0,7.620705086838262,313.84615384615387,11982
265000.0,3.0,2.5,1660.0,5250,2.0,0,0,4,8,1660,0,1988,1988,47.3541,-122.3,1630.0,5505.0,2,2015,9.0,7.5,7.414572881350589,301.8181818181818,15904
380000.0,3.0,2.5,1980.0,17342,2.0,1,4,3,10,1580,400,1984,1984,47.4551,-122.37299999999999,2060.0,17313.0,9,2014,9.0,7.5,7.590852123688581,360.0,11904
790000.0,4.0,2.5,2690.0,8036,2.0,0,0,4,9,2690,0,1987,1987,47.6596,-122.14399999999999,2420.0,8087.0,8,2014,16.0,10.0,7.897296472595885,413.84615384615387,15896
620000.0,2.0,2.25,2910.0,6110,2.0,0,2,4,9,2910,0,1985,1985,47.5279,-122.387,2090.0,5763.0,3,2015,4.0,4.5,7.975908360165538,684.7058823529412,15880
709050.0,4.0,3.5,2720.0,9000,2.0,0,0,3,8,2670,50,1997,1997,47.7034,-122.29700000000001,1960.0,7772.0,8,2014,16.0,14.0,7.908387159290043,362.6666666666667,11982
296500.0,3.0,1.0,1280.0,5100,1.0,0,0,3,7,1280,0,1948,1948,47.5259,-122.38,1380.0,7140.0,8,2014,9.0,3.0,7.154615356913663,320.0,11688
475000.0,3.0,2.5,2160.0,35912,2.0,0,0,3,8,2160,0,1982,1982,47.7273,-122.083,2230.0,35244.0,8,2014,9.0,7.5,7.67786350067821,392.72727272727275,11892
440000.0,3.0,2.25,1760.0,10835,1.0,0,0,4,8,1290,470,1976,1976,47.522,-122.04799999999999,2050.0,10488.0,10,2014,9.0,6.75,7.473069088032197,335.23809523809524,15808
405000.0,2.0,1.0,800.0,6016,1.0,0,0,3,6,800,0,1942,1942,47.6913,-122.369,1470.0,3734.0,12,2014,4.0,2.0,6.684611727667927,266.6666666666667,11652
269500.0,2.0,1.0,930.0,4000,1.0,0,0,3,6,730,200,1943,1943,47.5321,-122.323,1100.0,5000.0,5,2015,4.0,2.0,6.835184586147301,310.0,11658
520000.0,5.0,1.75,2040.0,5280,1.0,0,0,4,7,1020,1020,1961,1961,47.5941,-122.14399999999999,1720.0,7344.0,11,2014,25.0,8.75,7.620705086838262,302.22222222222223,15688
229500.0,1.0,1.0,1180.0,22000,1.0,0,2,3,6,1180,0,1948,1948,47.4007,-122.323,1890.0,11761.0,8,2014,1.0,1.0,7.07326971745971,590.0,11688
335000.0,4.0,1.75,2000.0,10890,1.0,0,0,4,7,1390,610,1961,1961,47.3203,-122.321,1520.0,9250.0,10,2014,16.0,7.0,7.600902459542082,347.82608695652175,15688
680000.0,4.0,2.75,3310.0,50951,2.0,0,0,3,9,3310,0,1998,1998,47.7249,-122.027,3230.0,39340.0,10,2014,16.0,11.0,8.104703468371108,490.3703703703704,11988
1389000.0,4.0,3.5,3130.0,3900,2.0,0,0,3,9,2550,580,2008,2008,47.6849,-122.32700000000001,1830.0,3900.0,3,2015,16.0,14.0,8.048788283534199,417.3333333333333,12048
740000.0,4.0,2.5,2300.0,9900,1.0,0,2,3,8,1600,700,1961,1961,47.5256,-122.385,2510.0,7500.0,12,2014,16.0,10.0,7.7406644019172415,353.84615384615387,11766
270000.0,3.0,2.25,2140.0,9990,1.0,0,0,4,8,2140,0,1962,1962,47.3484,-122.29799999999999,2060.0,9990.0,3,2015,9.0,6.75,7.668561108015897,407.6190476190476,15696
510000.0,4.0,2.0,2210.0,5572,1.5,0,3,3,7,1760,450,1911,1911,47.5727,-122.376,1760.0,4713.0,5,2015,16.0,8.0,7.700747794511798,368.3333333333333,11466
300000.0,2.0,1.0,970.0,13700,1.0,0,0,3,6,970,0,1949,1949,47.515,-122.36200000000001,1570.0,10880.0,5,2014,4.0,2.0,6.877296071497429,323.3333333333333,11694
1298890.0,5.0,2.25,2690.0,10800,1.0,0,3,4,8,2020,670,1956,1956,47.5821,-122.24700000000001,3380.0,9134.0,3,2015,25.0,11.25,7.897296472595885,371.0344827586207,15648
675000.0,4.0,2.0,1890.0,5188,1.5,0,0,4,7,1670,220,1940,1940,47.6633,-122.287,1800.0,4848.0,8,2014,16.0,8.0,7.5443321080536885,315.0,15520
925850.0,6.0,3.25,3140.0,14923,2.0,0,0,3,10,3140,0,1991,1991,47.5411,-122.133,2980.0,10758.0,11,2014,36.0,19.5,8.0519780789023,339.4594594594595,11946
255500.0,2.0,1.0,1440.0,43560,1.0,0,0,4,7,1150,290,1965,1965,47.4916,-122.08200000000001,1870.0,56628.0,7,2014,4.0,2.0,7.272398392570047,480.0,15720
450000.0,3.0,2.5,2910.0,17172,2.0,0,0,3,10,2910,0,1989,1989,47.2789,-122.331,2910.0,20048.0,5,2014,9.0,7.5,7.975908360165538,529.0909090909091,11934
280000.0,3.0,1.0,1310.0,22652,1.0,0,0,3,7,1310,0,1968,1968,47.2574,-122.072,1600.0,103672.0,11,2014,9.0,3.0,7.177782416195197,327.5,11808
245000.0,4.0,2.25,2140.0,8800,2.0,0,0,4,7,2140,0,1963,1963,47.3655,-122.291,2060.0,9790.0,1,2015,16.0,9.0,7.668561108015897,342.4,15704
344950.0,3.0,1.0,1090.0,6712,1.0,0,0,4,7,1090,0,1972,1972,47.7155,-122.211,1440.0,7350.0,3,2015,9.0,3.0,6.993932975223189,272.5,15776
381000.0,3.0,1.75,1330.0,7216,1.0,0,0,3,7,1330,0,1969,1969,47.7199,-122.18,1500.0,8000.0,8,2014,9.0,5.25,7.1929342212158,280.0,11814
1945000.0,4.0,4.0,4690.0,6900,2.0,0,0,3,11,3480,1210,2001,2001,47.6165,-122.21600000000001,2800.0,11240.0,12,2014,16.0,16.0,8.453187861440325,586.25,12006
1500000.0,3.0,1.5,1910.0,21374,1.0,0,0,1,8,1910,0,1955,1955,47.6453,-122.214,2850.0,16167.0,2,2015,9.0,4.5,7.554858521040676,424.44444444444446,3910
232603.0,3.0,1.75,1750.0,11461,2.0,0,0,4,7,1750,0,1976,1976,47.3173,-122.21,2140.0,11276.0,6,2014,9.0,5.25,7.4673710669175595,368.42105263157896,15808
220000.0,5.0,2.5,1760.0,10200,1.5,0,0,3,6,1760,0,1925,1925,47.5271,-122.351,1370.0,7620.0,12,2014,25.0,12.5,7.473069088032197,234.66666666666666,11550
600000.0,4.0,1.75,1810.0,7700,1.0,0,0,5,8,1390,420,1977,1977,47.6976,-122.169,2080.0,7700.0,8,2014,16.0,7.0,7.501082124259871,314.7826086956522,19770
239000.0,3.0,2.5,1360.0,5754,2.0,0,0,3,7,1360,0,1994,1994,47.3645,-122.18299999999999,1360.0,7050.0,11,2014,9.0,7.5,7.215239978730097,247.27272727272728,11964
400000.0,3.0,1.75,1730.0,9211,1.0,0,0,3,8,1730,0,1961,1961,47.7149,-122.322,1440.0,9211.0,8,2014,9.0,5.25,7.455876687491824,364.2105263157895,11766
2180000.0,6.0,2.75,4710.0,11000,2.0,0,3,3,10,3690,1020,1931,1931,47.6622,-122.272,2950.0,5300.0,7,2014,36.0,16.5,8.457443187010464,538.2857142857143,11586
350000.0,3.0,1.0,1010.0,8551,1.0,0,0,5,7,1010,0,1953,1953,47.7351,-122.295,1310.0,8504.0,9,2014,9.0,3.0,6.917705609835305,252.5,19530
562000.0,3.0,2.5,2400.0,97138,2.0,0,0,5,8,2400,0,1983,1983,47.7361,-122.046,2230.0,54450.0,9,2014,9.0,7.5,7.783224016336037,436.3636363636364,19830
380000.0,3.0,1.5,1540.0,8400,1.0,0,0,5,7,1540,0,1968,1968,47.5237,-122.199,1690.0,7689.0,9,2014,9.0,4.5,7.3395376954076745,342.22222222222223,19680
511200.0,4.0,1.75,1480.0,7875,1.0,0,0,3,7,740,740,1927,1927,47.643,-122.397,1680.0,5851.0,10,2014,16.0,7.0,7.299797366758161,257.39130434782606,11562
680000.0,4.0,2.5,2520.0,5000,2.0,0,0,3,9,2520,0,2004,2004,47.5524,-121.992,2910.0,5001.0,10,2014,16.0,10.0,7.832014180505469,387.6923076923077,12024
350000.0,3.0,3.25,1210.0,941,2.0,0,0,3,8,1000,210,2002,2002,47.7114,-122.35600000000001,1650.0,1493.0,7,2014,9.0,9.75,7.098375638590786,193.6,12012
410000.0,5.0,2.5,2670.0,184140,1.0,0,0,3,8,1410,1260,1980,1980,47.3429,-122.09700000000001,1860.0,35719.0,2,2015,25.0,12.5,7.8898337513942955,356.0,11880
1050000.0,4.0,2.5,3030.0,12590,1.5,0,0,4,10,3030,0,1988,1988,47.5806,-122.193,2980.0,11635.0,5,2014,16.0,10.0,8.016317898503415,466.15384615384613,15904
391265.0,3.0,2.0,1440.0,3900,1.0,0,0,3,8,1440,0,2002,2002,47.7022,-122.021,1350.0,3900.0,10,2014,9.0,6.0,7.272398392570047,288.0,12012
1410000.0,4.0,2.25,3250.0,16684,2.0,0,0,3,9,3250,0,1979,1979,47.6334,-122.229,2890.0,16927.0,6,2014,16.0,9.0,8.086410275323782,520.0,11874
575000.0,3.0,2.0,1750.0,5750,1.0,0,2,5,7,870,880,1956,1956,47.5579,-122.384,1750.0,5750.0,4,2015,9.0,6.0,7.4673710669175595,350.0,19560
316000.0,4.0,1.5,2120.0,46173,2.0,0,0,3,7,2120,0,1974,1974,47.6503,-121.96799999999999,2000.0,46173.0,5,2015,16.0,6.0,7.659171367666058,385.45454545454544,11844
165000.0,3.0,1.0,1050.0,5156,1.5,0,0,3,7,1050,0,1919,1919,47.5169,-122.35799999999999,1050.0,5502.0,4,2015,9.0,3.0,6.956545443151569,262.5,11514
850000.0,3.0,2.25,1950.0,3600,1.5,0,0,5,8,1430,520,1911,1911,47.637,-122.363,1950.0,3600.0,8,2014,9.0,6.75,7.575584651557793,371.42857142857144,19110
210000.0,3.0,1.0,1020.0,6000,1.0,0,0,3,5,1020,0,1900,1900,47.5281,-122.031,2070.0,7200.0,8,2014,9.0,3.0,6.927557906278317,255.0,11400
325000.0,4.0,2.5,1820.0,9161,1.0,0,0,4,7,1220,600,1975,1975,47.4333,-122.16799999999999,1860.0,7650.0,8,2014,16.0,10.0,7.506591780070841,280.0,15800
682000.0,4.0,2.5,2390.0,53941,2.0,0,0,3,8,2390,0,1989,1989,47.7066,-122.08,2610.0,104108.0,4,2015,16.0,10.0,7.779048644925556,367.6923076923077,11934
430000.0,3.0,2.5,1400.0,7508,2.0,0,0,4,7,1400,0,1987,1987,47.7233,-122.167,1710.0,7700.0,7,2014,9.0,7.5,7.24422751560335,254.54545454545453,15896
325500.0,3.0,1.5,1540.0,8110,1.0,0,0,4,7,1190,350,1959,1959,47.7329,-122.291,1290.0,8110.0,11,2014,9.0,4.5,7.3395376954076745,342.22222222222223,15672
385000.0,3.0,1.75,2370.0,6360,1.0,0,3,3,7,1280,1090,1954,1954,47.5039,-122.24,1990.0,6360.0,7,2014,9.0,5.25,7.7706452341291765,498.94736842105266,11724
435000.0,1.0,1.0,670.0,1800,1.0,0,0,5,6,670,0,1905,1905,47.653999999999996,-122.35,1330.0,3360.0,3,2015,1.0,1.0,6.507277712385012,335.0,19050
550000.0,4.0,1.0,2420.0,15520,2.0,0,0,4,7,2420,0,1945,1945,47.5744,-122.137,1630.0,9965.0,7,2014,16.0,4.0,7.791522819150732,484.0,15560
400000.0,3.0,1.0,1000.0,7800,1.0,0,0,4,6,860,140,1930,1930,47.7098,-122.28299999999999,1700.0,7800.0,10,2014,9.0,3.0,6.907755278982137,250.0,15440
503000.0,4.0,2.75,2100.0,7350,1.0,0,0,5,7,1240,860,1978,1978,47.7194,-122.17200000000001,2490.0,7350.0,7,2014,16.0,11.0,7.649692623711514,311.1111111111111,19780
676000.0,4.0,2.5,2800.0,5368,2.0,0,0,3,8,2800,0,2003,2003,47.6076,-122.053,2790.0,5368.0,8,2014,16.0,10.0,7.937374696163295,430.7692307692308,12018
180000.0,3.0,1.0,940.0,11055,1.5,0,0,4,7,940,0,1959,1959,47.3732,-122.295,1420.0,9100.0,11,2014,9.0,3.0,6.84587987526405,235.0,15672
234000.0,3.0,2.0,1640.0,5280,1.5,0,0,5,6,1640,0,1910,1910,47.3089,-122.213,1160.0,7875.0,6,2014,9.0,6.0,7.402451520818244,328.0,19100
734200.0,4.0,2.5,2760.0,5000,1.5,0,0,5,7,1680,1080,1928,1928,47.6726,-122.37100000000001,1850.0,5000.0,5,2014,16.0,10.0,7.9229859587111955,424.61538461538464,19280
920000.0,3.0,3.25,3660.0,66211,2.0,0,0,3,10,3660,0,2003,2003,47.4087,-122.06200000000001,3660.0,107153.0,7,2014,9.0,9.75,8.205218426395412,585.6,12018
1920000.0,4.0,2.5,3070.0,34412,1.0,0,3,4,9,2070,1000,1950,1950,47.64,-122.24,3780.0,27940.0,6,2014,16.0,10.0,8.029432840581244,472.3076923076923,15600
224000.0,3.0,1.75,1100.0,10125,1.0,0,0,4,7,1100,0,1969,1969,47.3232,-122.103,1520.0,10125.0,12,2014,9.0,5.25,7.003065458786462,231.57894736842104,15752
1400000.0,3.0,2.75,3130.0,19530,1.0,1,4,3,8,1690,1440,1947,1984,47.5895,-122.111,2980.0,18782.0,4,2015,9.0,8.25,8.048788283534199,544.3478260869565,11793
185000.0,3.0,1.0,1320.0,7155,1.0,0,0,4,6,1320,0,1961,1961,47.2857,-122.22,1070.0,8100.0,9,2014,9.0,3.0,7.1853870155804165,330.0,15688
554600.0,3.0,1.75,1470.0,5000,1.5,0,0,5,7,1470,0,1900,1900,47.6755,-122.369,1530.0,5000.0,8,2014,9.0,5.25,7.293017679772782,309.4736842105263,19000
268000.0,3.0,1.75,1480.0,8009,1.0,0,0,3,7,980,500,1980,1980,47.3657,-122.28,1790.0,7678.0,8,2014,9.0,5.25,7.299797366758161,311.57894736842104,11880
675000.0,4.0,2.25,2260.0,8715,1.0,0,0,4,8,1530,730,1976,1976,47.6237,-122.10600000000001,2220.0,8650.0,9,2014,16.0,9.0,7.723120092266331,361.6,15808
620000.0,4.0,2.25,2210.0,10039,1.0,0,0,4,8,1710,500,1967,1967,47.63399999999999,-122.101,2070.0,10965.0,7,2014,16.0,9.0,7.700747794511798,353.6,15736
396450.0,3.0,1.75,1540.0,12446,1.0,0,0,5,8,1540,0,1967,1967,47.5172,-122.027,1330.0,11508.0,5,2014,9.0,5.25,7.3395376954076745,324.2105263157895,19670
565000.0,5.0,1.75,1910.0,9720,1.0,0,0,4,7,1390,520,1955,1955,47.5772,-122.15899999999999,1750.0,9720.0,8,2014,25.0,8.75,7.554858521040676,282.962962962963,15640
410000.0,3.0,1.75,1760.0,3520,1.0,0,0,3,7,1160,600,1966,1966,47.5773,-122.303,1840.0,5000.0,8,2014,9.0,5.25,7.473069088032197,370.5263157894737,11796
1190000.0,4.0,3.0,2240.0,6000,1.5,0,0,4,8,1270,970,1914,1914,47.6369,-122.35,2240.0,4250.0,5,2014,16.0,12.0,7.7142311448490855,320.0,15312
716125.0,3.0,2.25,2110.0,7279,1.0,0,0,4,9,2110,0,1984,1984,47.6669,-122.17,2130.0,7279.0,8,2014,9.0,6.75,7.6544432264701125,401.9047619047619,15872
225000.0,2.0,1.0,1396.0,111949,1.0,0,0,3,7,1396,0,1940,1997,47.6374,-122.007,2020.0,111949.0,5,2014,4.0,2.0,7.241366283322318,465.3333333333333,11811
640000.0,4.0,2.75,3040.0,7274,2.0,0,3,3,9,2320,720,1986,1986,47.7184,-122.28,2830.0,10080.0,7,2014,16.0,11.0,8.019612794400267,450.3703703703704,11916
374000.0,2.0,1.0,1140.0,5650,1.0,0,1,3,6,980,160,1920,1920,47.5634,-122.391,1220.0,5700.0,9,2014,4.0,2.0,7.038783541388542,380.0,11520
415000.0,4.0,2.0,1780.0,12161,1.0,0,0,5,7,1160,620,1950,1950,47.7746,-122.323,1780.0,8170.0,4,2015,16.0,8.0,7.484368643286131,296.6666666666667,19500
592500.0,4.0,2.5,3370.0,35150,1.0,0,0,5,8,1770,1600,1993,1993,47.461000000000006,-122.00200000000001,2920.0,41241.0,8,2014,16.0,10.0,8.122668023346407,518.4615384615385,19930
365000.0,3.0,2.5,1484.0,1761,3.0,0,0,3,7,1484,0,2003,2003,47.6844,-122.31700000000001,1484.0,4320.0,9,2014,9.0,7.5,7.302496423727326,269.8181818181818,12018
600000.0,4.0,2.5,2230.0,12753,1.0,0,0,4,7,1180,1050,1981,1981,47.6297,-122.03299999999999,1860.0,12753.0,9,2014,16.0,10.0,7.709756864454165,343.0769230769231,15848
465000.0,4.0,2.5,2820.0,39413,2.0,0,0,4,9,2820,0,1989,1989,47.3064,-122.1,2910.0,39413.0,12,2014,16.0,10.0,7.944492163932159,433.84615384615387,15912
254999.0,3.0,1.0,1580.0,7560,1.0,0,0,4,7,1000,580,1976,1976,47.3318,-122.277,1580.0,7560.0,4,2015,9.0,3.0,7.365180126021013,395.0,15808
279000.0,4.0,2.5,2040.0,8076,2.0,0,0,3,7,2040,0,1994,1994,47.3691,-122.074,2040.0,8408.0,9,2014,16.0,10.0,7.620705086838262,313.84615384615387,11964
460000.0,3.0,2.5,2720.0,40813,2.0,0,0,3,8,2720,0,2001,2001,47.2619,-122.271,2250.0,40511.0,12,2014,9.0,7.5,7.908387159290043,494.54545454545456,12006
507000.0,4.0,2.25,1490.0,956,2.0,0,0,3,7,1020,470,2005,2005,47.6184,-122.301,1510.0,1350.0,7,2014,16.0,9.0,7.306531398939505,238.4,12030
291000.0,3.0,1.75,1560.0,9788,1.0,0,0,3,7,1560,0,1964,1964,47.4876,-122.226,1840.0,11180.0,5,2014,9.0,5.25,7.352441100243583,328.42105263157896,11784
350000.0,2.0,1.5,830.0,1077,2.0,0,0,3,7,830,0,2006,2006,47.6058,-122.319,830.0,1366.0,12,2014,4.0,3.0,6.721425700790643,237.14285714285714,12036
90000.0,3.0,1.0,980.0,2490,2.0,0,0,4,6,980,0,1969,1969,47.317,-122.182,980.0,3154.0,11,2014,9.0,3.0,6.887552571664617,245.0,15752
329000.0,3.0,1.75,1980.0,7000,1.0,0,0,4,8,1360,620,1977,1977,47.4442,-122.12899999999999,1880.0,7200.0,8,2014,9.0,5.25,7.590852123688581,416.8421052631579,15816
909000.0,4.0,2.5,3680.0,11648,2.0,0,0,3,10,3680,0,1986,1986,47.5604,-122.10700000000001,2830.0,11251.0,8,2014,16.0,10.0,8.210668031162976,566.1538461538462,11916
187000.0,2.0,1.0,860.0,5400,1.0,0,0,4,5,860,0,1953,1953,47.492,-122.171,960.0,5400.0,10,2014,4.0,2.0,6.756932389247553,286.6666666666667,15624
580000.0,3.0,1.75,1850.0,5100,1.0,0,0,3,7,1020,830,1909,1909,47.6605,-122.32600000000001,1850.0,5100.0,7,2014,9.0,5.25,7.52294091807237,389.4736842105263,11454
345000.0,3.0,2.5,1620.0,5992,2.0,0,0,3,7,1620,0,2001,2001,47.736000000000004,-121.965,1620.0,4644.0,9,2014,9.0,7.5,7.3901814282264295,294.54545454545456,12006
497000.0,4.0,2.5,2240.0,7200,2.0,0,0,3,8,2240,0,1995,1995,47.5636,-122.275,1860.0,6600.0,5,2014,16.0,10.0,7.7142311448490855,344.61538461538464,11970
345000.0,3.0,1.0,1010.0,3060,1.5,0,0,3,6,1010,0,1904,1904,47.5657,-122.285,1330.0,4590.0,8,2014,9.0,3.0,6.917705609835305,252.5,11424
313500.0,3.0,1.75,1610.0,7350,1.0,0,0,3,8,1610,0,1974,1974,47.4503,-122.131,2120.0,7350.0,11,2014,9.0,5.25,7.383989457978509,338.94736842105266,11844
910000.0,3.0,2.5,2720.0,7250,2.0,0,0,3,9,2720,0,1990,1990,47.6894,-122.195,2870.0,7250.0,4,2015,9.0,7.5,7.908387159290043,494.54545454545456,11940
399950.0,3.0,1.5,2080.0,5244,1.0,0,0,3,7,1190,890,1959,1959,47.7144,-122.29299999999999,1850.0,6982.0,6,2014,9.0,4.5,7.640123172695364,462.22222222222223,11754
268000.0,4.0,2.0,1930.0,6600,1.0,0,0,4,7,1030,900,1967,1967,47.482,-122.33200000000001,1220.0,6600.0,5,2014,16.0,8.0,7.5652752818989315,321.6666666666667,15736
559000.0,4.0,1.75,2250.0,8458,1.0,0,0,3,8,1450,800,1954,1954,47.5235,-122.383,1950.0,7198.0,12,2014,16.0,7.0,7.718685495198466,391.30434782608694,11724
309000.0,3.0,2.25,1980.0,8755,1.0,0,0,4,7,1300,680,1963,1963,47.3922,-122.321,2030.0,8671.0,7,2014,9.0,6.75,7.590852123688581,377.14285714285717,15704
410000.0,3.0,2.5,1960.0,4400,2.0,0,0,3,7,1960,0,2006,2006,47.5384,-121.889,2060.0,4400.0,6,2014,9.0,7.5,7.580699752224563,356.3636363636364,12036
259000.0,3.0,1.0,1320.0,8625,1.0,0,0,4,7,1320,0,1957,1957,47.4902,-122.179,1370.0,8295.0,5,2014,9.0,3.0,7.1853870155804165,330.0,15656
950000.0,5.0,2.0,2940.0,5500,2.0,0,0,4,9,2340,600,1909,1909,47.6466,-122.321,2940.0,5500.0,11,2014,25.0,10.0,7.986164860332727,420.0,15272
320000.0,4.0,1.0,1460.0,7200,1.5,0,0,4,7,1460,0,1955,1955,47.7602,-122.306,1690.0,7357.0,12,2014,16.0,4.0,7.286191714702382,292.0,15640
1150000.0,4.0,2.5,2330.0,30122,1.0,0,1,3,8,1490,840,1951,1951,47.6843,-122.26700000000001,2430.0,6726.0,4,2015,16.0,10.0,7.753623546559746,358.46153846153845,11706
394250.0,3.0,2.0,2620.0,10107,1.0,0,3,3,7,2620,0,1982,1982,47.4096,-122.329,1730.0,7812.0,11,2014,9.0,6.0,7.8709295967551425,524.0,11892
315000.0,1.0,1.0,700.0,3876,1.0,0,0,3,6,700,0,1910,1910,47.6886,-122.352,1150.0,3952.0,11,2014,1.0,1.0,6.551080335043404,350.0,11460
480000.0,2.0,2.0,1140.0,12000,1.0,0,0,3,6,1140,0,1943,1943,47.5277,-122.031,1880.0,6125.0,12,2014,4.0,4.0,7.038783541388542,285.0,11658
556000.0,3.0,2.5,2750.0,35440,2.0,0,0,3,9,2750,0,1994,1994,47.4745,-121.723,2710.0,35440.0,8,2014,9.0,7.5,7.919356190660617,500.0,11964
450000.0,3.0,2.5,2480.0,5647,2.0,0,0,3,7,2480,0,2002,2002,47.5355,-121.88,2510.0,5018.0,10,2014,9.0,7.5,7.8160138391590275,450.90909090909093,12012
420000.0,3.0,1.5,1130.0,5413,1.0,0,0,3,7,940,190,1946,1946,47.7021,-122.32,1400.0,7168.0,10,2014,9.0,4.5,7.029972911706386,251.11111111111111,11676
890000.0,6.0,3.75,2770.0,5000,1.0,0,0,3,8,1870,900,1969,1969,47.669,-122.365,1570.0,2108.0,3,2015,36.0,22.5,7.926602599181384,284.1025641025641,11814
295000.0,4.0,2.0,1710.0,8814,1.0,0,0,5,7,1030,680,1975,1975,47.395,-122.17399999999999,1710.0,7272.0,10,2014,16.0,8.0,7.444248649496705,285.0,19750
410000.0,4.0,2.25,2150.0,27345,2.0,0,0,5,8,2150,0,1976,1976,47.468999999999994,-122.12100000000001,2200.0,11923.0,9,2014,16.0,9.0,7.673223121121708,344.0,19760
308900.0,3.0,2.5,2250.0,7294,2.0,0,0,3,8,2250,0,1994,1994,47.2636,-122.212,2140.0,7363.0,6,2014,9.0,7.5,7.718685495198466,409.09090909090907,11964
1161000.0,4.0,2.5,2960.0,26742,1.0,0,3,3,8,1480,1480,1949,1996,47.6846,-122.26799999999999,2500.0,9460.0,10,2014,16.0,10.0,7.992944547318106,455.38461538461536,11835
665000.0,2.0,2.5,2300.0,6984,1.0,0,0,3,8,2300,0,2006,2006,47.7087,-122.015,1820.0,4950.0,1,2015,4.0,5.0,7.7406644019172415,511.1111111111111,12036
577000.0,3.0,1.75,1740.0,5500,1.0,0,0,5,7,970,770,1953,1953,47.577,-122.395,1740.0,7250.0,9,2014,9.0,5.25,7.461640392208575,366.3157894736842,19530
959000.0,3.0,2.5,2830.0,3750,3.0,0,0,3,10,2830,0,2014,2014,47.6799,-122.385,1780.0,5000.0,9,2014,9.0,7.5,7.948031990637284,514.5454545454545,12084
471000.0,2.0,1.75,1240.0,6417,1.0,0,0,5,7,1240,0,1924,1924,47.5439,-122.37899999999999,1800.0,6417.0,6,2014,4.0,3.5,7.122866658599083,330.6666666666667,19240
560000.0,3.0,2.5,2180.0,7169,2.0,0,0,3,8,2180,0,1990,1990,47.5714,-122.00200000000001,2150.0,5914.0,4,2015,9.0,7.5,7.687080155783135,396.3636363636364,11940
955000.0,5.0,2.25,2510.0,9887,2.0,0,0,3,8,2510,0,1972,1972,47.5339,-122.223,2510.0,10006.0,5,2014,25.0,11.25,7.828038032125829,346.2068965517241,11832
1240000.0,7.0,5.5,6630.0,13782,2.0,0,0,3,10,4930,1700,2004,2004,47.5399,-122.118,4470.0,8639.0,6,2014,49.0,38.5,8.799360083179907,530.4,12024
579000.0,3.0,2.5,2300.0,18540,1.0,0,0,3,8,1800,500,1961,1961,47.7767,-122.369,2460.0,18540.0,12,2014,9.0,7.5,7.7406644019172415,418.1818181818182,11766
335000.0,4.0,2.25,3220.0,7889,2.0,0,0,3,8,3220,0,1978,1978,47.3112,-122.339,2120.0,7651.0,4,2015,16.0,9.0,8.077136638538454,515.2,11868
